1002,YER061C,0.965784939,1003,YER074W
6515,YOR364W,0.943025841,6529,YPL022W
6515,YOR364W,0.900374435,6532,YPL040C
6515,YOR364W,0.902000099,6535,YPL046C
6516,YOR366W,0.926837445,6517,YOR368W
6516,YOR366W,0.945575872,6518,YOR370C
6516,YOR366W,0.951803654,6519,YOR384W
6516,YOR366W,0.989552655,6520,YOR386W
6516,YOR366W,0.909808445,6521,YOR388C
6516,YOR366W,0.940273146,6523,YOR392W
6516,YOR366W,0.956888165,6524,YOR394W
6516,YOR366W,0.890379697,6525,YPL014W
6516,YOR366W,0.960971996,6530,YPL024W
6516,YOR366W,0.981245502,6531,YPL038W
6516,YOR366W,0.960115743,6532,YPL040C
6516,YOR366W,0.958649466,6534,YPL044C
6516,YOR366W,0.974877787,6536,YPL048W
6517,YOR368W,0.928424583,6519,YOR384W
6517,YOR368W,0.899030749,6520,YOR386W
6517,YOR368W,0.944375525,6521,YOR388C
6517,YOR368W,0.993182437,6523,YOR392W
6517,YOR368W,0.985249854,6524,YOR394W
6517,YOR368W,0.935530840,6525,YPL014W
6517,YOR368W,0.933727564,6526,YPL016W
6517,YOR368W,0.894536662,6529,YPL022W
6517,YOR368W,0.928406523,6531,YPL038W
6517,YOR368W,0.965622429,6532,YPL040C
6517,YOR368W,0.908107309,6534,YPL044C
6517,YOR368W,0.959319967,6535,YPL046C
6517,YOR368W,0.884721552,6536,YPL048W
6518,YOR370C,0.923938503,6519,YOR384W
6518,YOR370C,0.974854692,6520,YOR386W
6518,YOR370C,0.882413733,6524,YOR394W
6518,YOR370C,0.878388057,6525,YPL014W
6518,YOR370C,0.987699964,6530,YPL024W
6518,YOR370C,0.962183971,6531,YPL038W
6518,YOR370C,0.890116344,6532,YPL040C
6518,YOR370C,0.873125226,6533,YPL042C
6518,YOR370C,0.925082363,6534,YPL044C
6518,YOR370C,0.966294801,6536,YPL048W
6519,YOR384W,0.957711145,6520,YOR386W
6519,YOR384W,0.929541328,6521,YOR388C
6519,YOR384W,0.933527468,6523,YOR392W
6519,YOR384W,0.938414163,6524,YOR394W
6519,YOR384W,0.926615502,6525,YPL014W
6519,YOR384W,0.928152196,6526,YPL016W
6519,YOR384W,0.900661873,6529,YPL022W
6519,YOR384W,0.952762340,6530,YPL024W
6519,YOR384W,0.968848800,6531,YPL038W
6519,YOR384W,0.911785548,6532,YPL040C
6519,YOR384W,0.979504017,6534,YPL044C
6519,YOR384W,0.875097728,6535,YPL046C
6519,YOR384W,0.929782873,6536,YPL048W
651,YLL039C,0.937179331,652,YBL092W
651,YLL039C,0.905815937,654,YJL052W
651,YLL039C,0.891219574,655,YJL061W
6520,YOR386W,0.903716322,6523,YOR392W
6520,YOR386W,0.929951863,6524,YOR394W
6520,YOR386W,0.890084940,6525,YPL014W
6520,YOR386W,0.986027199,6530,YPL024W
6520,YOR386W,0.981016222,6531,YPL038W
6520,YOR386W,0.933480612,6532,YPL040C
6520,YOR386W,0.952152852,6534,YPL044C
6520,YOR386W,0.985338397,6536,YPL048W
6521,YOR388C,0.963531990,6523,YOR392W
6521,YOR388C,0.955144965,6524,YOR394W
6521,YOR388C,0.918555293,6525,YPL014W
6521,YOR388C,0.920948813,6526,YPL016W
6521,YOR388C,0.923750502,6529,YPL022W
6521,YOR388C,0.903808832,6531,YPL038W
6521,YOR388C,0.932578718,6532,YPL040C
6521,YOR388C,0.928410803,6534,YPL044C
6521,YOR388C,0.962917123,6535,YPL046C
6522,YOR390W,0.899224470,6525,YPL014W
6523,YOR392W,0.986187901,6524,YOR394W
6523,YOR392W,0.918855460,6525,YPL014W
6523,YOR392W,0.919907963,6526,YPL016W
6523,YOR392W,0.886902317,6529,YPL022W
6523,YOR392W,0.937147961,6531,YPL038W
6523,YOR392W,0.967766439,6532,YPL040C
6523,YOR392W,0.929070901,6534,YPL044C
6523,YOR392W,0.959943575,6535,YPL046C
6523,YOR392W,0.887705157,6536,YPL048W
6524,YOR394W,0.947872606,6525,YPL014W
6524,YOR394W,0.921040565,6526,YPL016W
6524,YOR394W,0.897379950,6529,YPL022W
6524,YOR394W,0.901532867,6530,YPL024W
6524,YOR394W,0.957514529,6531,YPL038W
6524,YOR394W,0.985768619,6532,YPL040C
6524,YOR394W,0.937473519,6534,YPL044C
6524,YOR394W,0.951421945,6535,YPL046C
6524,YOR394W,0.920862563,6536,YPL048W
6525,YPL014W,0.926489946,6526,YPL016W
6525,YPL014W,0.967077815,6529,YPL022W
6525,YPL014W,0.892760317,6530,YPL024W
6525,YPL014W,0.920841550,6531,YPL038W
6525,YPL014W,0.942471768,6532,YPL040C
6525,YPL014W,0.882386925,6534,YPL044C
6525,YPL014W,0.910753451,6535,YPL046C
6526,YPL016W,0.914076589,6529,YPL022W
6526,YPL016W,0.875562533,6531,YPL038W
6526,YPL016W,0.889198944,6532,YPL040C
6526,YPL016W,0.872121416,6534,YPL044C
6526,YPL016W,0.914298920,6535,YPL046C
6527,YPL018W,0.973985343,6528,YPL020C
6529,YPL022W,0.911309022,6532,YPL040C
6529,YPL022W,0.873872991,6535,YPL046C
652,YBL092W,0.898813897,653,YPL016W
652,YBL092W,0.946623847,654,YJL052W
652,YBL092W,0.927472412,655,YJL061W
6530,YPL024W,0.981796443,6531,YPL038W
6530,YPL024W,0.899775691,6532,YPL040C
6530,YPL024W,0.937003142,6534,YPL044C
6530,YPL024W,0.976784315,6536,YPL048W
6531,YPL038W,0.945465583,6532,YPL040C
6531,YPL038W,0.965146213,6534,YPL044C
6531,YPL038W,0.971774065,6536,YPL048W
6532,YPL040C,0.911669453,6534,YPL044C
6532,YPL040C,0.907955296,6535,YPL046C
6532,YPL040C,0.921673604,6536,YPL048W
6534,YPL044C,0.937711105,6536,YPL048W
6540,YDL085C-A,0.878569193,6541,YDL159W-A
6546,YJL062W-A,0.885285953,6547,YJL156W-A
654,YJL052W,0.975557179,655,YJL061W
6573,YBR047W,0.894007261,6574,YBR049C
6573,YBR047W,0.921195925,6576,YBR053C
6573,YBR047W,0.894735538,6578,YBR069C
6573,YBR047W,0.929743273,6579,YBR071W
6573,YBR047W,0.929202470,6580,YBR073W
6576,YBR053C,0.888852520,6577,YBR055C
6576,YBR053C,0.972995972,6578,YBR069C
6576,YBR053C,0.957935564,6579,YBR071W
6576,YBR053C,0.977883807,6580,YBR073W
6578,YBR069C,0.971584952,6579,YBR071W
6578,YBR069C,0.973149555,6580,YBR073W
6579,YBR071W,0.981242541,6580,YBR073W
657,YLL039C,0.877469994,659,YPL016W
657,YLL039C,0.891842346,660,YJL052W
657,YLL039C,0.976182520,661,YJL061W
657,YLL039C,0.996706736,663,YLL039C
657,YLL039C,0.932426309,664,YBL092W
657,YLL039C,0.951058701,665,YPL016W
657,YLL039C,0.882325835,666,YJL052W
657,YLL039C,0.980736560,667,YJL061W
657,YLL039C,0.954174927,668,YER103W
657,YLL039C,0.997256246,669,YLL039C
657,YLL039C,0.942713175,670,YBL092W
658,YBL092W,0.916356942,659,YPL016W
658,YBL092W,0.925944155,660,YJL052W
658,YBL092W,0.923855349,662,YER103W
658,YBL092W,0.897406499,663,YLL039C
658,YBL092W,0.957686210,664,YBL092W
658,YBL092W,0.916843540,666,YJL052W
658,YBL092W,0.876318108,668,YER103W
658,YBL092W,0.961363210,670,YBL092W
659,YPL016W,0.909961901,662,YER103W
659,YPL016W,0.890974706,663,YLL039C
659,YPL016W,0.929817721,664,YBL092W
659,YPL016W,0.947919483,665,YPL016W
659,YPL016W,0.904417341,668,YER103W
659,YPL016W,0.897665287,669,YLL039C
659,YPL016W,0.936106233,670,YBL092W
660,YJL052W,0.944876046,661,YJL061W
660,YJL052W,0.909608852,663,YLL039C
660,YJL052W,0.914166502,664,YBL092W
660,YJL052W,0.997060296,666,YJL052W
660,YJL052W,0.911373945,667,YJL061W
660,YJL052W,0.882605889,669,YLL039C
660,YJL052W,0.933778413,670,YBL092W
661,YJL061W,0.973430147,663,YLL039C
661,YJL061W,0.926709517,664,YBL092W
661,YJL061W,0.896010670,665,YPL016W
661,YJL061W,0.941594321,666,YJL052W
661,YJL061W,0.981007920,667,YJL061W
661,YJL061W,0.928675918,668,YER103W
661,YJL061W,0.970018430,669,YLL039C
661,YJL061W,0.928002001,670,YBL092W
662,YER103W,0.894847386,664,YBL092W
662,YER103W,0.904691162,670,YBL092W
6633,YDR127W,0.947760339,6634,YDR129C
6636,YDR133C,0.914438529,6637,YDR135C
663,YLL039C,0.944643641,664,YBL092W
663,YLL039C,0.948886108,665,YPL016W
663,YLL039C,0.897921846,666,YJL052W
663,YLL039C,0.976231867,667,YJL061W
663,YLL039C,0.955102552,668,YER103W
663,YLL039C,0.992315543,669,YLL039C
663,YLL039C,0.954546639,670,YBL092W
664,YBL092W,0.943759177,665,YPL016W
664,YBL092W,0.913235227,666,YJL052W
664,YBL092W,0.941895427,667,YJL061W
664,YBL092W,0.958899530,668,YER103W
664,YBL092W,0.942583973,669,YLL039C
664,YBL092W,0.970935267,670,YBL092W
665,YPL016W,0.936058588,667,YJL061W
665,YPL016W,0.975331405,668,YER103W
665,YPL016W,0.964169501,669,YLL039C
665,YPL016W,0.926905786,670,YBL092W
666,YJL052W,0.904551095,667,YJL061W
666,YJL052W,0.876046342,669,YLL039C
666,YJL052W,0.928615627,670,YBL092W
667,YJL061W,0.973491964,668,YER103W
667,YJL061W,0.977609893,669,YLL039C
667,YJL061W,0.937353397,670,YBL092W
668,YER103W,0.960274768,669,YLL039C
668,YER103W,0.944225000,670,YBL092W
669,YLL039C,0.951312967,670,YBL092W
6706,YGR032W,0.961486194,6707,YGR034W
6716,YHR005C-A,0.937903804,6717,YHR007C
6716,YHR005C-A,0.967408493,6718,YHR009C
6717,YHR007C,0.920021130,6718,YHR009C
672,YJL052W,0.943493367,673,YJL213W
6733,YHR060W,0.941535837,6734,YHR073W
6738,YHR080C,0.924978787,6739,YHR082C
6739,YHR082C,0.917669576,6740,YIL157C
6740,YIL157C,0.923921257,6741,YIL159W
675,YJL217W,0.876362723,676,YJL219W
675,YJL217W,0.902985715,678,YJL223C
675,YJL217W,0.894291905,679,YJR012C
675,YJL217W,0.934996824,680,YJR014W
675,YJL217W,0.951959090,681,YJR016C
675,YJL217W,0.961097671,685,YJR036C
676,YJL219W,0.967455471,677,YJL221C
676,YJL219W,0.924228645,679,YJR012C
676,YJL219W,0.934638791,680,YJR014W
676,YJL219W,0.874690417,681,YJR016C
676,YJL219W,0.966294054,682,YJR018W
676,YJL219W,0.877105415,683,YJR020W
676,YJL219W,0.941476512,685,YJR036C
677,YJL221C,0.891465425,679,YJR012C
677,YJL221C,0.906163039,680,YJR014W
677,YJL221C,0.961521278,682,YJR018W
677,YJL221C,0.930198541,685,YJR036C
678,YJL223C,0.874471119,680,YJR014W
678,YJL223C,0.922553577,681,YJR016C
678,YJL223C,0.894646744,685,YJR036C
6795,YJR121W,0.907219745,6796,YJR123W
679,YJR012C,0.954136716,680,YJR014W
679,YJR012C,0.889488854,681,YJR016C
679,YJR012C,0.922335925,685,YJR036C
67,YBR295W,0.981796034,68,YBR297W
680,YJR014W,0.960962355,681,YJR016C
680,YJR014W,0.893111322,682,YJR018W
680,YJR014W,0.965336088,685,YJR036C
681,YJR016C,0.965438749,685,YJR036C
6824,YLL027W,0.961684272,6825,YLL029W
682,YJR018W,0.914716677,685,YJR036C
683,YJR020W,0.908792090,685,YJR036C
684,YJR022W,0.877277522,685,YJR036C
687,YJR040W,0.874460507,688,YJR042W
687,YJR040W,0.958507104,691,YJR060W
687,YJR040W,0.927361433,692,YJR062C
687,YJR040W,0.913815408,693,YJR064W
687,YJR040W,0.919275777,694,YJR066W
687,YJR040W,0.943145825,696,YJR070C
688,YJR042W,0.883249179,692,YJR062C
688,YJR042W,0.885768768,694,YJR066W
6896,YNL142W,0.940404908,6897,YNL144C
689,YJR044C,0.970193937,690,YJR046W
689,YJR044C,0.944429976,692,YJR062C
689,YJR044C,0.893091836,693,YJR064W
689,YJR044C,0.911864007,696,YJR070C
690,YJR046W,0.914181223,692,YJR062C
690,YJR046W,0.910104369,693,YJR064W
690,YJR046W,0.914640022,696,YJR070C
6914,YOL081W,0.947935520,6915,YOL083W
691,YJR060W,0.882861870,692,YJR062C
691,YJR060W,0.883462509,693,YJR064W
691,YJR060W,0.926134374,694,YJR066W
691,YJR060W,0.914618026,696,YJR070C
6926,YOL127W,0.973750109,6927,YOL129W
692,YJR062C,0.939498932,693,YJR064W
692,YJR062C,0.914270410,694,YJR066W
692,YJR062C,0.937814503,696,YJR070C
693,YJR064W,0.954490949,694,YJR066W
693,YJR064W,0.985955178,696,YJR070C
6945,YOR316C,0.891376174,6946,YOR318C
6949,YOR324C,0.980855042,6950,YOR338W
6949,YOR324C,0.972896523,6951,YOR340C
694,YJR066W,0.969940100,696,YJR070C
6950,YOR338W,0.973544136,6951,YOR340C
6973,YPR023C,0.952046587,6974,YPR037C
698,YKL207W,0.888715362,699,YKL209C
698,YKL207W,0.914855699,700,YKL211C
698,YKL207W,0.892028058,703,YKR004C
698,YKL207W,0.952458517,704,YKR006C
699,YKL209C,0.874102196,700,YKL211C
699,YKL209C,0.934887262,701,YKL213C
699,YKL209C,0.981384850,702,YKL215C
699,YKL209C,0.912844632,703,YKR004C
699,YKL209C,0.951763001,704,YKR006C
699,YKL209C,0.891755733,705,YKR008W
6,YPR153W,0.926953328,7,YPR163C
6,YPR153W,0.978007851,8,YPR165W
6,YPR153W,0.968516995,9,YPR167C
6,YPR153W,0.968104579,10,YPR169W
700,YKL211C,0.938212209,703,YKR004C
700,YKL211C,0.919878613,704,YKR006C
701,YKL213C,0.960820769,702,YKL215C
701,YKL213C,0.943412545,703,YKR004C
702,YKL215C,0.895456415,703,YKR004C
702,YKL215C,0.898602913,704,YKR006C
702,YKL215C,0.891720880,705,YKR008W
703,YKR004C,0.891965087,704,YKR006C
708,YKR014C,0.895294075,709,YKR028W
708,YKR014C,0.934236900,710,YKR030W
709,YKR028W,0.883428666,710,YKR030W
713,YKR035W-A,0.911548401,714,YKR037C
713,YKR035W-A,0.934728711,715,YKR051W
713,YKR035W-A,0.877509909,716,YKR053C
713,YKR035W-A,0.901869597,717,YKR055W
713,YKR035W-A,0.959808454,718,YKR057W
713,YKR035W-A,0.970235542,719,YKR059W
713,YKR035W-A,0.987980774,720,YKR061W
714,YKR037C,0.914740473,715,YKR051W
714,YKR037C,0.934062226,716,YKR053C
714,YKR037C,0.952390198,717,YKR055W
714,YKR037C,0.951570413,718,YKR057W
714,YKR037C,0.884636917,719,YKR059W
714,YKR037C,0.882638474,720,YKR061W
715,YKR051W,0.910691335,716,YKR053C
715,YKR051W,0.922962878,717,YKR055W
715,YKR051W,0.920220329,718,YKR057W
715,YKR051W,0.935832502,719,YKR059W
715,YKR051W,0.948708665,720,YKR061W
716,YKR053C,0.913602704,717,YKR055W
716,YKR053C,0.944332684,718,YKR057W
716,YKR053C,0.919803722,719,YKR059W
717,YKR055W,0.885258979,718,YKR057W
717,YKR055W,0.912625724,719,YKR059W
718,YKR057W,0.939526697,719,YKR059W
718,YKR057W,0.953725004,720,YKR061W
719,YKR059W,0.957911019,720,YKR061W
722,YLR188W,0.911864894,723,YLR190W
722,YLR188W,0.916816260,724,YLR192C
723,YLR190W,0.965350343,724,YLR192C
723,YLR190W,0.914934178,725,YLR194C
729,YLR214W,0.899024811,730,YLR216C
729,YLR214W,0.895866188,731,YLR218C
729,YLR214W,0.896101062,732,YLR220W
72,YCL002C,0.874782064,73,YDL130W
72,YCL002C,0.943295000,74,YDL131W
72,YCL002C,0.872602135,76,YDL134C
72,YCL002C,0.924599733,78,YDL138W
730,YLR216C,0.982329073,731,YLR218C
730,YLR216C,0.976199197,732,YLR220W
730,YLR216C,0.955320965,733,YLR232W
731,YLR218C,0.989895732,732,YLR220W
731,YLR218C,0.968138696,733,YLR232W
732,YLR220W,0.950641285,733,YLR232W
739,YLR256W,0.986734128,740,YLR257W
739,YLR256W,0.973463300,741,YLR259C
739,YLR256W,0.930029020,742,YLR261C
739,YLR256W,0.946232024,743,YLR262C-A
739,YLR256W,0.931916367,744,YLR264W
73,YDL130W,0.912010480,74,YDL131W
73,YDL130W,0.954696335,75,YDL133C-A
73,YDL130W,0.970302797,76,YDL134C
73,YDL130W,0.965670919,77,YDL136W
73,YDL130W,0.949615072,78,YDL138W
740,YLR257W,0.987490446,741,YLR259C
740,YLR257W,0.957134304,742,YLR261C
740,YLR257W,0.974035038,743,YLR262C-A
740,YLR257W,0.959100033,744,YLR264W
741,YLR259C,0.965307778,742,YLR261C
741,YLR259C,0.969096163,743,YLR262C-A
741,YLR259C,0.948953996,744,YLR264W
742,YLR261C,0.937481778,743,YLR262C-A
742,YLR261C,0.880880582,744,YLR264W
743,YLR262C-A,0.965614954,744,YLR264W
74,YDL131W,0.906523310,75,YDL133C-A
74,YDL131W,0.942016616,76,YDL134C
74,YDL131W,0.957116601,77,YDL136W
74,YDL131W,0.970000042,78,YDL138W
756,YML117W-A,0.919459039,757,YML131W
756,YML117W-A,0.925240546,758,YML133C
756,YML117W-A,0.912447768,759,YMR002W
756,YML117W-A,0.874460199,762,YMR008C
756,YML117W-A,0.900688487,763,YMR022W
757,YML131W,0.968538820,758,YML133C
757,YML131W,0.978431404,759,YMR002W
757,YML131W,0.944593051,760,YMR004W
757,YML131W,0.889557972,761,YMR006C
757,YML131W,0.949672188,762,YMR008C
757,YML131W,0.951411188,763,YMR022W
757,YML131W,0.963948461,764,YMR024W
757,YML131W,0.980552727,766,YMR028W
757,YML131W,0.895311218,767,YMR030W
758,YML133C,0.974133793,759,YMR002W
758,YML133C,0.968625116,760,YMR004W
758,YML133C,0.922833602,761,YMR006C
758,YML133C,0.958345404,762,YMR008C
758,YML133C,0.966608819,763,YMR022W
758,YML133C,0.963347363,764,YMR024W
758,YML133C,0.953234873,766,YMR028W
759,YMR002W,0.956596703,760,YMR004W
759,YMR002W,0.897082967,761,YMR006C
759,YMR002W,0.977657035,762,YMR008C
759,YMR002W,0.955939196,763,YMR022W
759,YMR002W,0.963992760,764,YMR024W
759,YMR002W,0.963124463,766,YMR028W
75,YDL133C-A,0.960698390,76,YDL134C
75,YDL133C-A,0.973609347,77,YDL136W
75,YDL133C-A,0.944354409,78,YDL138W
760,YMR004W,0.916779519,761,YMR006C
760,YMR004W,0.943033917,762,YMR008C
760,YMR004W,0.957476509,763,YMR022W
760,YMR004W,0.965633319,764,YMR024W
760,YMR004W,0.968109214,766,YMR028W
761,YMR006C,0.882822057,762,YMR008C
761,YMR006C,0.963838545,763,YMR022W
761,YMR006C,0.921001447,764,YMR024W
761,YMR006C,0.876881642,766,YMR028W
762,YMR008C,0.917111748,763,YMR022W
762,YMR008C,0.925234500,764,YMR024W
762,YMR008C,0.939521651,766,YMR028W
763,YMR022W,0.979132554,764,YMR024W
763,YMR022W,0.946644057,766,YMR028W
764,YMR024W,0.961431809,766,YMR028W
765,YMR026C,0.987613361,767,YMR030W
76,YDL134C,0.973846631,77,YDL136W
76,YDL134C,0.952530804,78,YDL138W
770,YMR316W,0.949203085,772,YMR320W
770,YMR316W,0.924478046,773,YMR322C
772,YMR320W,0.903237185,773,YMR322C
776,YNL014W,0.984290961,777,YNL016W
77,YDL136W,0.961901062,78,YDL138W
781,YNL036W,0.880314881,782,YNL038W
790,YNL065W,0.929176402,792,YNL069C
791,YNL067W,0.943681478,792,YNL069C
794,YNR032C-A,0.979722386,796,YNR035C
794,YNR032C-A,0.973745889,797,YNR037C
794,YNR032C-A,0.883431068,799,YNR053C
794,YNR032C-A,0.987849024,800,YNR055C
795,YNR033W,0.876940529,799,YNR053C
795,YNR033W,0.881699389,801,YNR057C
796,YNR035C,0.982254516,797,YNR037C
796,YNR035C,0.873454533,798,YNR039C
796,YNR035C,0.989942180,800,YNR055C
796,YNR035C,0.877446168,801,YNR057C
797,YNR037C,0.986019200,800,YNR055C
798,YNR039C,0.886125772,801,YNR057C
799,YNR053C,0.957321567,802,YNR059W
7,YPR163C,0.940227699,8,YPR165W
7,YPR163C,0.944369948,9,YPR167C
7,YPR163C,0.940842905,10,YPR169W
800,YNR055C,0.881274852,801,YNR057C
807,YOL004W,0.946852010,810,YOL010W
812,YOL025W,0.952409775,813,YOL027C
817,YOR163W,0.901114722,818,YOR165W
817,YOR163W,0.893695348,819,YOR167C
818,YOR165W,0.891976008,819,YOR167C
821,YOR171C,0.971499795,822,YOR173W
821,YOR171C,0.927444708,823,YOR187W
822,YOR173W,0.969325234,823,YOR187W
825,YOR191W,0.969710950,826,YOR192C-A
825,YOR191W,0.938264532,827,YOR193W
826,YOR192C-A,0.878860851,827,YOR193W
829,YOR209C,0.887455276,830,YOR211C
829,YOR209C,0.878907520,831,YOR213C
829,YOR209C,0.953006176,832,YOR215C
830,YOR211C,0.909479123,831,YOR213C
830,YOR211C,0.916128514,832,YOR215C
831,YOR213C,0.951930867,832,YOR215C
831,YOR213C,0.873394725,833,YOR217W
832,YOR215C,0.927138360,833,YOR217W
83,YDL160C,0.876681173,84,YDL162C
843,YPL150W,0.886375082,844,YPL152W
843,YPL150W,0.941823679,845,YPL154C
844,YPL152W,0.901571492,845,YPL154C
845,YPL154C,0.971559431,846,YPL156C
850,YPL176C,0.945610862,851,YPL178W
850,YPL176C,0.894705174,852,YPL180W
851,YPL178W,0.930697217,852,YPL180W
857,YPL201C,0.990991634,858,YPL203W
857,YPL201C,0.929829722,860,YPL219W
857,YPL201C,0.949900282,861,YPL221W
857,YPL201C,0.974792316,862,YPL223C
857,YPL201C,0.984974536,863,YPL225W
858,YPL203W,0.947248098,860,YPL219W
858,YPL203W,0.969131359,861,YPL221W
858,YPL203W,0.984071453,862,YPL223C
858,YPL203W,0.990527826,863,YPL225W
859,YPL217C,0.873310863,864,YPL227C
860,YPL219W,0.947982895,861,YPL221W
860,YPL219W,0.963134286,862,YPL223C
860,YPL219W,0.936428769,863,YPL225W
861,YPL221W,0.989225777,862,YPL223C
861,YPL221W,0.984176562,863,YPL225W
862,YPL223C,0.992092215,863,YPL225W
868,rbcL,0.904700735,870,CAB
871,YPR155C,0.977660730,873,YPR158C-D
871,YPR155C,0.969899571,874,YPR158W-A
871,YPR155C,0.938446389,875,YPR159W
871,YPR155C,0.929612344,876,YPR161C
872,YPR157W,0.963472912,875,YPR159W
872,YPR157W,0.879111740,876,YPR161C
873,YPR158C-D,0.991371877,874,YPR158W-A
873,YPR158C-D,0.930934795,875,YPR159W
873,YPR158C-D,0.892835704,876,YPR161C
874,YPR158W-A,0.903761201,875,YPR159W
874,YPR158W-A,0.881336627,876,YPR161C
875,YPR159W,0.918290334,876,YPR161C
880,YPR181C,0.873154657,881,YPR183W
880,YPR181C,0.902646422,882,YPR185W
886,rbcL,0.973437135,887,rbcL
889,YAR019C,0.886957921,893,YAR033W
88,YDL182W,0.933767589,89,YDL184C
88,YDL182W,0.892661681,90,YDL186W
88,YDL182W,0.901062500,91,YDL200C
88,YDL182W,0.964888758,93,YDL204W
88,YDL182W,0.879216142,95,YDL208W
890,YAR023C,0.876601970,893,YAR033W
896,YBL001C,0.980485164,897,YBL003C
896,YBL001C,0.963124310,898,YBL005W
896,YBL001C,0.950337651,899,YBL005W-B
896,YBL001C,0.971619020,900,YBL007C
896,YBL001C,0.921657130,901,YBL021C
897,YBL003C,0.938167687,898,YBL005W
897,YBL003C,0.976231177,899,YBL005W-B
897,YBL003C,0.989702613,900,YBL007C
898,YBL005W,0.902722529,899,YBL005W-B
898,YBL005W,0.923255077,900,YBL007C
898,YBL005W,0.892171315,901,YBL021C
899,YBL005W-B,0.970937834,900,YBL007C
89,YDL184C,0.891209694,90,YDL186W
89,YDL184C,0.930589956,91,YDL200C
89,YDL184C,0.917325603,95,YDL208W
8,YPR165W,0.934875942,9,YPR167C
8,YPR165W,0.990042559,10,YPR169W
907,YBL045C,0.955181427,908,YBL047C
907,YBL045C,0.981907629,909,YBL049W
907,YBL045C,0.918403047,910,YBL051C
907,YBL045C,0.959677616,912,YBL055C
908,YBL047C,0.983609990,909,YBL049W
908,YBL047C,0.950162390,910,YBL051C
908,YBL047C,0.941379925,912,YBL055C
909,YBL049W,0.950565851,910,YBL051C
909,YBL049W,0.950047061,912,YBL055C
90,YDL186W,0.979086343,91,YDL200C
90,YDL186W,0.937272463,93,YDL204W
90,YDL186W,0.887457498,94,YDL206W
90,YDL186W,0.899104388,95,YDL208W
910,YBL051C,0.956558015,912,YBL055C
910,YBL051C,0.919534034,913,YBR235W
917,YBR243C,0.923896871,918,YBR245C
91,YDL200C,0.924753119,93,YDL204W
91,YDL200C,0.885562553,94,YDL206W
91,YDL200C,0.904405812,95,YDL208W
921,YBR263W,0.957170662,922,YBR265W
921,YBR263W,0.911149695,923,YBR267W
921,YBR263W,0.984958887,924,YBR269C
921,YBR263W,0.976727808,925,YBR283C
921,YBR263W,0.984557169,927,YBR287W
921,YBR263W,0.943454694,928,YBR289W
921,YBR263W,0.918486298,929,YBR291C
921,YBR263W,0.935747620,930,YBR293W
921,YBR263W,0.970168729,933,YCL009C
921,YBR263W,0.878620283,934,YCL011C
921,YBR263W,0.903314595,936,YCL017C
921,YBR263W,0.918727848,937,YDL140C
922,YBR265W,0.970349359,923,YBR267W
922,YBR265W,0.974791115,924,YBR269C
922,YBR265W,0.946704284,925,YBR283C
922,YBR265W,0.899174998,926,YBR285W
922,YBR265W,0.970547655,927,YBR287W
922,YBR265W,0.940884687,930,YBR293W
922,YBR265W,0.908483466,933,YCL009C
922,YBR265W,0.933218322,934,YCL011C
922,YBR265W,0.946752574,936,YCL017C
922,YBR265W,0.951060736,937,YDL140C
923,YBR267W,0.950390999,924,YBR269C
923,YBR267W,0.918365203,925,YBR283C
923,YBR267W,0.918573284,927,YBR287W
923,YBR267W,0.940410228,930,YBR293W
923,YBR267W,0.907396645,934,YCL011C
923,YBR267W,0.875365136,936,YCL017C
923,YBR267W,0.910421290,937,YDL140C
924,YBR269C,0.979543810,925,YBR283C
924,YBR269C,0.980722975,927,YBR287W
924,YBR269C,0.898898770,928,YBR289W
924,YBR269C,0.890812416,929,YBR291C
924,YBR269C,0.939068634,930,YBR293W
924,YBR269C,0.945564372,933,YCL009C
924,YBR269C,0.889475566,934,YCL011C
924,YBR269C,0.919839636,936,YCL017C
924,YBR269C,0.954596501,937,YDL140C
925,YBR283C,0.872925467,926,YBR285W
925,YBR283C,0.985681112,927,YBR287W
925,YBR283C,0.925889019,928,YBR289W
925,YBR283C,0.884828726,929,YBR291C
925,YBR283C,0.932872926,930,YBR293W
925,YBR283C,0.899350948,932,YCL007C
925,YBR283C,0.924047777,933,YCL009C
